rule_idx	rule	rule_regex	rule_len	hits	scope	confidence
2403	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] X	e -> i / (t|d|θ|ð|ɹ) __ (ɪ) (n|m|d|b|d͡ʒ)	543	5.0	5.0	0.900124790564984
2404	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental] X	e -> i / (ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|β|d͡ʒ|t͡ʃ|j|ɹ) __ (ɪ) (ɫ|ŋ|n|k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	451	15.0	15.0	0.9630014039207851
2405	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	e -> i / (z|d|b|ð|β|d͡ʒ|ɹ) __ (ɪ) (k|t|ʃ|s|θ|t͡ʃ)	527	2.0	2.0	0.7915953685536075
2406	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident] X	e -> i / (ɫ|ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|β|d͡ʒ|t͡ʃ|j|ɹ) __ (ɪ) (ɫ|n|d)	495	11.0	11.0	0.9505677122585596
2407	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	e -> i / (z|v|t|ʃ|s|p|f|d|b|θ|ð|β|d͡ʒ|t͡ʃ|ɹ) __ (ɪ) (k|t|ʃ|s|θ|t͡ʃ)	505	5.0	5.0	0.900124790564984
2408	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -round, -labiodental] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	e -> i / (ɫ|ɡ|z|d|b|ð|β|d͡ʒ|j|ɹ) __ (ɪ) (k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	500	4.0	4.0	0.8795102700976709
2409	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	e -> i / (n|t|d) __ (ɪ) (k|t)	638	2.0	2.0	0.7915953685536075
2410	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] X	e -> i / (k|ɡ|t|p|d|b) __ (ɪ) (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|β|d͡ʒ|t͡ʃ)	563	7.0	7.0	0.9255078056777428
2411	e -> i / X [+C/V, -syllabic, -stress, +continuant, -tap, -trill, -nasal, -spread gl, -constr gl, -round] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	e -> i / (ɫ|z|v|ʃ|s|f|θ|ð|β|j|ɹ) __ (ɪ) (k|t|ʃ|s|θ|t͡ʃ)	499	3.0	3.0	0.8478608772434439
2412	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental] X	e -> i / (t|ʃ|s|p|θ|t͡ʃ) __ (ɪ) (ɫ|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|β|d͡ʒ|t͡ʃ)	514	6.0	6.0	0.9146745292843932
2413	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -lateral] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral] X	e -> i / (ŋ|n|m|k|ɡ|z|v|t|ʃ|s|p|f|d|b|θ|ð|β|d͡ʒ|t͡ʃ|j|ɹ) __ (ɪ) (k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|β|d͡ʒ|t͡ʃ)	471	10.0	10.0	0.9460315775665371
2414	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -spread gl, -constr gl, -round, -labiodental] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	e -> i / (ɫ|ŋ|n|m|k|ɡ|z|t|ʃ|s|p|d|b|θ|ð|β|d͡ʒ|t͡ʃ) __ (ɪ) (ŋ|n|k|ɡ|t|d|d͡ʒ|t͡ʃ)	492	8.0	8.0	0.9338926245948401
2415	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental] X	e -> i / (ʃ|d͡ʒ|t͡ʃ|ɹ) __ (ɪ) (ɫ|ŋ|n|k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	512	6.0	6.0	0.9146745292843932
2416	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL] X	e -> i / (ɫ|n|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ|ɹ) __ (ɪ) (ɫ|n|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	470	13.0	13.0	0.9576797049216901
2417	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, +sonorant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental] X	e -> i / (ʃ|d͡ʒ|t͡ʃ|ɹ) __ (ɪ) (ɫ|ŋ|n|m)	522	6.0	6.0	0.9146745292843932
2418	e -> i / X [+C/V, -syllabic, -stress, +consonantal, +continuant, -tap, -trill, -nasal, -spread gl, -constr gl, -round] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] X	e -> i / (ɫ|z|v|ʃ|s|f|θ|ð|β) __ (ɪ) (t|s)	557	2.0	2.0	0.7915953685536075
2419	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, +continuant, +delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +strident, -lateral, -DORSAL] X	e -> i / (z|v|t|ʃ|s|p|f|d|b|θ|ð|β|d͡ʒ|t͡ʃ) __ (ɪ) (ʃ|s)	605	3.0	3.0	0.8478608772434439
2420	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -round, -lateral] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental] X	e -> i / (k|t|ʃ|s|p|f|θ|t͡ʃ) __ (ɪ) (ɫ|k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	500	7.0	7.0	0.9255078056777428
2421	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed] X	e -> i / (z|v|t|ʃ|s|p|f|d|b|θ|ð|β|d͡ʒ|t͡ʃ) __ (ɪ) (ɫ|n|z|t|s|d)	528	7.0	7.0	0.9255078056777428
2422	e -> i / X [+C/V, -syllabic, -stress, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -strident] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident] X	e -> i / (ɫ|ɹ) __ (ɪ) (ɫ|n|d)	579	6.0	6.0	0.9146745292843932
2423	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] X	e -> i / (n|t|d|θ|ð|ɹ) __ (ɪ) (ŋ|m|k|ɡ|p|b)	528	4.0	4.0	0.8795102700976709
2424	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental] X	e -> i / (ɫ|n|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ|ɹ) __ (ɪ) (ɫ|ŋ|n|m|ɡ|z|d|b|ð|β|d͡ʒ)	459	12.0	12.0	0.9543996414282906
2425	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	e -> i / (ɫ|ŋ|n|m|k|ɡ|z|v|t|ʃ|s|p|f|d|b|θ|ð|β|d͡ʒ|t͡ʃ|j|ɹ) __ (ɪ) (ŋ|n|k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	451	15.0	15.0	0.9630014039207851
2426	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, +continuant, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL] X	e -> i / (z|v|t|ʃ|s|p|f|d|b|θ|ð|β|d͡ʒ|t͡ʃ) __ (ɪ) (ɫ|z|ʃ|s|θ|ð)	524	5.0	5.0	0.900124790564984
2427	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -lateral] X	e -> i / (k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ|j|ɹ) __ (ɪ) (k|t|ʃ|s|θ|t͡ʃ)	519	4.0	4.0	0.8795102700976709
2428	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident] X	e -> i / (n|z|t|s|d) __ (ɪ) (ɫ|t|d)	586	4.0	4.0	0.8795102700976709
2429	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL] X	e -> i / (t|p|d|b) __ (ɪ) (ɫ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	556	5.0	5.0	0.900124790564984
2430	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -CORONAL, -lateral] X	e -> i / (n|m|z|d|b|ð|β|d͡ʒ|ɹ) __ (ɪ) (ŋ|m|k|ɡ|p|b)	506	4.0	4.0	0.8795102700976709
2431	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -spread gl, -constr gl, -round, -labiodental, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed] X	e -> i / (n|m|z|t|ʃ|s|p|d|b|θ|ð|β|d͡ʒ|t͡ʃ|ɹ) __ (ɪ) (ɫ|z|t|s|d)	503	7.0	7.0	0.9255078056777428
2432	e -> i / X [+C/V, -syllabic, -stress, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, +sonorant, -tap, -trill, +voice, -spread gl, -constr gl, -round, -labiodental] X	e -> i / (z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ|ɹ) __ (ɪ) (ɫ|ŋ|n|m)	497	8.0	8.0	0.9338926245948401
2433	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	e -> i / (ɫ|t|d) __ (ɪ) (n|t|d)	610	4.0	4.0	0.8795102700976709
2434	e -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -round, -labiodental, -lateral] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, -tap, -trill, -nasal, -spread gl, -constr gl, -LABIAL, -round, -labiodental] X	e -> i / (k|t|ʃ|s|p|θ|t͡ʃ) __ (ɪ) (ɫ|k|ɡ|z|t|ʃ|s|d|θ|ð|d͡ʒ|t͡ʃ)	514	6.0	6.0	0.9146745292843932
2435	p -> ʔ / [+begin/end] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -back, -tense] X	p -> ʔ / (⋊) __ (ə|ɛ)	247	4.0	4.0	0.8795102700976709
2436	p -> ʔ / [+begin/end] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, -tense] [+C/V, -syllabic, -stress, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	p -> ʔ / (⋊) __ (ɛ) (n) (⋉)	495	1.0	1.0	0.0
2437	p -> ʔ / [+begin/end] __ [-C/V, +syllabic, -stress, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, +back] [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed release, -approximant, -tap, -trill, -nasal, -voice, -spread gl, -constr gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	p -> ʔ / (⋊) __ (ɑ) (t) (⋉)	505	1.0	1.0	0.0
